panel	sample_id	PC1	PC2	cultivar	treatment	replicate	run	input_read_pairs	surviving_read_pairs	fastp_survival_fraction	q30_rate_after	star_input_reads	star_unique_percent	star_multi_percent	star_mismatch_percent	host_mapped_alignments	pathogen_mapped_alignments	unmapped_alignments	host_fraction_of_host_pathogen	pathogen_fraction_of_host_pathogen	salmon_mapping_rate	technical_gate	technical_gate_reason	gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status	log2fc	lfc_se	p	q	contrast	group	normalized_count
D_effect_scatter																								LITCHI017313	4435.21721754327			-2.18162287934573																	-0.395972864703084	0.181503810054392	0.029137376889305	0.171950316726111	infection_in_Guiwei		
D_effect_scatter																								LITCHI017314	596.891438320158			-0.274006159469111																	-0.0437544020178852	0.159684008938557	0.7840798881789	0.922213664852873	infection_in_Guiwei		
D_effect_scatter																								LITCHI017315	1143.53763194667			-0.502452842323289																	-0.0642070636625936	0.127787243407176	0.615349016370461	0.836628557077584	infection_in_Guiwei		
D_effect_scatter																								LITCHI017316	2139.77577553191			-0.823175146265436																	-0.156715757688812	0.19037960317412	0.410408400264731	0.703986533446338	infection_in_Guiwei		
D_effect_scatter																								LITCHI017318	482.002099518352			-1.71736245843291																	-0.45910395452423	0.267330843451162	0.0859129665400701	0.324238992420212	infection_in_Guiwei		
D_effect_scatter																								LITCHI017319	50.4786004927455			-0.713270258195828																	-0.273166869282004	0.382978073378473	0.475678537928624	0.751917034138598	infection_in_Guiwei		
D_effect_scatter																								LITCHI017321	1100.15835997018			2.66599379216768																	0.398249561577948	0.14938127866162	0.0076761110380866	0.0762798751001951	infection_in_Guiwei		
D_effect_scatter																								LITCHI017323	578.924663723823			0.0869712879579365																	0.00965009883891827	0.110957294821085	0.930694334497279	0.982643825503589	infection_in_Guiwei		
D_effect_scatter																								LITCHI017324	824.099016093642			3.43425968874751																	0.374612332225054	0.109080956647654	0.000594174658954756	0.0133414852694864	infection_in_Guiwei		
D_effect_scatter																								LITCHI017325	1637.58261957459			-0.515098954105458																	-0.0951701461369082	0.184760899587118	0.60648387354685	0.831083785843445	infection_in_Guiwei		
D_effect_scatter																								LITCHI017326	210.23233065535			0.630840697037736																	0.192341503440336	0.30489710689802	0.528144690482171	0.787468692351998	infection_in_Guiwei		
D_effect_scatter																								LITCHI017328	524.880692979289			0.715460124640877																	0.0914594094335788	0.12783299345926	0.474324771988401	0.750993989896597	infection_in_Guiwei		
D_effect_scatter																								LITCHI017329	999.283500653753			1.28889107858274																	0.134232745637011	0.10414591881931	0.197435956040467	0.501093999989421	infection_in_Guiwei		
D_effect_scatter																								LITCHI017330	69.8347455826184			0.495812559817953																	0.176741318685925	0.356468014345621	0.620026662641022	0.83960244805504	infection_in_Guiwei		
D_effect_scatter																								LITCHI017331	302.814531282535			2.21858907185758																	1.12918607216579	0.508965849732753	0.0265146936929135	0.16278529402757	infection_in_Guiwei		
D_effect_scatter																								LITCHI017332	1393.43015139701			1.74521778126505																	0.26775815700962	0.153423922151154	0.0809469672122342	0.314174406675029	infection_in_Guiwei		
D_effect_scatter																								LITCHI017333	553.060456588481			-1.44714408079368																	-0.181323567756877	0.125297522315423	0.147856574266457	0.430851354205194	infection_in_Guiwei		
D_effect_scatter																								LITCHI017334	2020.72889248373			0.0836921436817129																	0.0157818418225278	0.188570170726506	0.933301203664967	0.983478529021143	infection_in_Guiwei		
D_effect_scatter																								LITCHI017335	460.164327161668			1.72825173870754																	0.232391645126062	0.134466316405881	0.0839431014352726	0.320024775782905	infection_in_Guiwei		
D_effect_scatter																								LITCHI017336	2472.03883193579			0.0356217449701106																	0.00355539813859145	0.0998097690490656	0.971583969344698	0.996384699325334	infection_in_Guiwei		
D_effect_scatter																								LITCHI017337	2210.62570804537			0.816418570238765																	0.121757663219711	0.149136322541148	0.414260779096942	0.70751513591197	infection_in_Guiwei		
D_effect_scatter																								LITCHI017338	212.905714081674			1.02376483990493																	0.163183256257182	0.159395253574381	0.305946361230914	0.617592996882671	infection_in_Guiwei		
D_effect_scatter																								LITCHI017339	624.394123562842			1.73349964381108																	0.337968124164606	0.194962903725545	0.0830069007540767	0.318294061361274	infection_in_Guiwei		
D_effect_scatter																								LITCHI017340	18.5571432559085			0.372408623436245																	0.186008321230574	0.499473721940861	0.709588634360172	0.887613444524513	infection_in_Guiwei		
D_effect_scatter																								LITCHI017341	961.8656722133			-0.901043821844454																	-0.228955875563035	0.254100710767161	0.367565020445199	0.669411053906237	infection_in_Guiwei		
D_effect_scatter																								LITCHI017342	327.156104045867			0.710732911433706																	0.103195213359441	0.14519549003475	0.477249760996078	0.752523646007844	infection_in_Guiwei		
D_effect_scatter																								LITCHI017343	676.987568759307			2.73731316137436																	1.96046834886255	0.716201703380635	0.00619432952870943	0.0658549686636167	infection_in_Guiwei		
D_effect_scatter																								LITCHI017346	16423.7383402789			-1.92033878319367																	-1.8770233945555	0.977443881768543	0.0548151205598767	0.250500592076804	infection_in_Guiwei		
D_effect_scatter																								LITCHI017348	15.8680732782155			0.884120698909855																	0.452157715258881	0.511420800142338	0.376631060615119	0.677422045825555	infection_in_Guiwei		
D_effect_scatter																								LITCHI017349	11.0290011532891			-0.308265159089337																	-0.265076415906079	0.85989742301451	0.757880574979275	0.910577825141721	infection_in_Guiwei		
D_effect_scatter																								LITCHI017355	14662.8366779786			-2.0493341668546																	-2.07054257337735	1.01034892545383	0.0404294498570452	0.208971465303095	infection_in_Guiwei		
D_effect_scatter																								LITCHI017356	97.8373707950098			-0.345214555588586																	-0.114024302957393	0.3302998124253	0.729933076860406	0.897528069840142	infection_in_Guiwei		
D_effect_scatter																								LITCHI017365	337.624706122323			-1.04670895673485																	-0.144875541507795	0.138410530048129	0.29523383150691	0.606468026794012	infection_in_Guiwei		
D_effect_scatter																								LITCHI017366	1182.71083742717			0.43204100408762																	0.0626214005506743	0.144943188165479	0.665711611642292	0.86565833793732	infection_in_Guiwei		
D_effect_scatter																								LITCHI017367	14.8755883819273			-0.761849816394649																	-0.459638040021857	0.603318436430203	0.446149644231515	0.732037788547955	infection_in_Guiwei		
D_effect_scatter																								LITCHI017369	570.682099675319			1.29288204470401																	0.20296575043904	0.156987059469533	0.196051858448216	0.499421717083236	infection_in_Guiwei		
D_effect_scatter																								LITCHI017370	81.1032813084267			4.23580330712198																	1.10815298919754	0.261615780726719	2.27736065946419e-05	0.00115622135831021	infection_in_Guiwei		
D_effect_scatter																								LITCHI017371	28.0365558308744			-0.814366454584826																	-0.337323119452664	0.414215391060816	0.415435049946248	0.708116801511308	infection_in_Guiwei		
D_effect_scatter																								LITCHI017373	27.0143519182204			0.60656799097722																	0.267413280852036	0.440862829608296	0.544137648076255	0.797479535799076	infection_in_Guiwei		
D_effect_scatter																								LITCHI017374	1137.36345071029			0.895076892591303																	0.0851315403004781	0.0951108681333701	0.370745985381426	0.672435082074581	infection_in_Guiwei		
D_effect_scatter																								LITCHI017375	355.458416727097			0.456162655537088																	0.0588068620938489	0.128916432285781	0.648273017483626	0.856479740791487	infection_in_Guiwei		
D_effect_scatter																								LITCHI017376	42.0967957950587			0.606130109045735																	0.20687072203576	0.341297551381252	0.544428358704653	0.797770115675357	infection_in_Guiwei		
D_effect_scatter																								LITCHI017377	44.5563707339855			0.261449925794097																	0.0739996690702353	0.283035724127584	0.793745560243298	0.92678798423191	infection_in_Guiwei		
D_effect_scatter																								LITCHI017379	765.249431226092			-2.05554198866135																	-0.41796081252318	0.203333629197899	0.0398266844175554	0.20773333650734	infection_in_Guiwei		
D_effect_scatter																								LITCHI017380	2363.83387773901			-1.49757417844085																	-0.3989470687414	0.266395531176126	0.134243919700221	0.410049170369274	infection_in_Guiwei		
D_effect_scatter																								LITCHI017381	1538.06848700229			0.7197873672001																	0.0911895042355464	0.126689503582515	0.471655924130488	0.748950092305358	infection_in_Guiwei		
D_effect_scatter																								LITCHI017382	576.984224738788			-1.05642197644132																	-0.193631124934189	0.183289565393611	0.290775470009668	0.601695116988188	infection_in_Guiwei		
D_effect_scatter																								LITCHI017384	380.867467165655			-1.45897880420399																	-0.396914536933864	0.272049556710605	0.144570941594636	0.426388891143287	infection_in_Guiwei		
D_effect_scatter																								LITCHI017385	345.046674903637			3.07710266238686																	1.06799883446142	0.347079363817192	0.00209023298292856	0.0323621135459367	infection_in_Guiwei		
D_effect_scatter																								LITCHI017386	23.0123877292712			0.348250281952597																	0.277242238817586	0.796100543732863	0.727652228755899	0.89659702098463	infection_in_Guiwei		
D_effect_scatter																								LITCHI017388	61.6822301242758			0.473257136395339																	0.197617977406281	0.417569989353947	0.636029738747305	0.849409213290911	infection_in_Guiwei		
D_effect_scatter																								LITCHI017389	11.3711629551849			1.82388340619082																	1.12496168965934	0.616794739093996	0.0681697008491747	0.283472998028025	infection_in_Guiwei		
D_effect_scatter																								LITCHI017392	44.3505780257436			0.665876567507428																	0.279403507638162	0.419602552893627	0.505489999210853	0.773076363432437	infection_in_Guiwei		
D_effect_scatter																								LITCHI017393	1983.21963124733			-1.13159286668356																	-0.100057157340565	0.0884215165069128	0.257805640457928	0.56690641877584	infection_in_Guiwei		
D_effect_scatter																								LITCHI017394	147.792961083449			1.35045665916709																	0.251595296834187	0.186303866270956	0.176869546989294	0.472226876452949	infection_in_Guiwei		
D_effect_scatter																								LITCHI017397	2060.75661764205			0.852533968305621																	0.113460170122259	0.133085805774703	0.393917794078834	0.690376882006573	infection_in_Guiwei		
