gene_id	transcript_id	swissprot_accession	swissprot_description	percent_identity	alignment_length	query_length	subject_length	query_coverage	subject_coverage	evalue	bitscore	subject_id	subject_title
LITCHI004438	LITCHI004438.m1	Q9ZSL6	RNA polymerase sigma factor sigD, chloroplastic	57.2	299	431	419	0.6937354988399071	0.7136038186157518	3.40e-104	318	sp|Q9ZSL6|SIGD_ARATH	sp|Q9ZSL6|SIGD_ARATH RNA polymerase sigma factor sigD, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=SIGD PE=2 SV=1
LITCHI004438	LITCHI004438.m1	P38023	RNA polymerase sigma factor SigA1	40.2	296	431	399	0.6867749419953596	0.7418546365914787	1.16e-52	184	sp|P38023|SIGA1_SYNE7	sp|P38023|SIGA1_SYNE7 RNA polymerase sigma factor SigA1 OS=Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) OX=1140 GN=sigA1 PE=1 SV=2
LITCHI004438	LITCHI004438.m1	P52322	RNA polymerase sigma factor SigA	44.9	243	431	416	0.5638051044083526	0.5841346153846154	2.41e-52	184	sp|P52322|SIGA_MICAE	sp|P52322|SIGA_MICAE RNA polymerase sigma factor SigA OS=Microcystis aeruginosa OX=1126 GN=sigA PE=3 SV=1
LITCHI004438	LITCHI004438.m1	P74565	RNA polymerase sigma factor SigA	44.4	243	431	425	0.5638051044083526	0.571764705882353	2.96e-52	184	sp|P74565|SIGA_SYNY3	sp|P74565|SIGA_SYNY3 RNA polymerase sigma factor SigA OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=sigA PE=1 SV=1
LITCHI004438	LITCHI004438.m1	P26683	RNA polymerase sigma factor SigA	39.2	296	431	390	0.6867749419953596	0.7589743589743589	5.27e-51	179	sp|P26683|SIGA_NOSS1	sp|P26683|SIGA_NOSS1 RNA polymerase sigma factor SigA OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=sigA PE=1 SV=1
LITCHI031097	LITCHI031097.m1	O22932	CBL-interacting serine/threonine-protein kinase 11	68.1	423	427	435	0.990632318501171	0.9724137931034482	2.66e-202	568	sp|O22932|CIPKB_ARATH	sp|O22932|CIPKB_ARATH CBL-interacting serine/threonine-protein kinase 11 OS=Arabidopsis thaliana OX=3702 GN=CIPK11 PE=1 SV=1
LITCHI031097	LITCHI031097.m1	Q9LZW4	CBL-interacting serine/threonine-protein kinase 14	59.1	416	427	442	0.9742388758782201	0.9411764705882353	9.96e-173	493	sp|Q9LZW4|CIPKE_ARATH	sp|Q9LZW4|CIPKE_ARATH CBL-interacting serine/threonine-protein kinase 14 OS=Arabidopsis thaliana OX=3702 GN=CIPK14 PE=1 SV=1
LITCHI031097	LITCHI031097.m1	Q9LP51	CBL-interacting serine/threonine-protein kinase 18	57.3	438	427	520	1.0257611241217799	0.8423076923076923	1.01e-161	468	sp|Q9LP51|CIPKI_ARATH	sp|Q9LP51|CIPKI_ARATH CBL-interacting serine/threonine-protein kinase 18 OS=Arabidopsis thaliana OX=3702 GN=CIPK18 PE=1 SV=1
LITCHI031097	LITCHI031097.m1	Q9SN43	CBL-interacting serine/threonine-protein kinase 12	57.2	437	427	489	1.0234192037470726	0.8936605316973415	1.44e-161	467	sp|Q9SN43|CIPKC_ARATH	sp|Q9SN43|CIPKC_ARATH CBL-interacting serine/threonine-protein kinase 12 OS=Arabidopsis thaliana OX=3702 GN=CIPK12 PE=1 SV=1
LITCHI031097	LITCHI031097.m1	O80902	CBL-interacting serine/threonine-protein kinase 22	57.4	420	427	431	0.9836065573770492	0.974477958236659	4.65e-156	451	sp|O80902|CIPKM_ARATH	sp|O80902|CIPKM_ARATH CBL-interacting serine/threonine-protein kinase 22 OS=Arabidopsis thaliana OX=3702 GN=CIPK22 PE=1 SV=1
LITCHI031372	LITCHI031372.m1	Q9FLD7	Beta-glucuronosyltransferase GlcAT14A	44.6	361	425	447	0.8494117647058823	0.8076062639821029	1.15e-107	328	sp|Q9FLD7|GT14A_ARATH	sp|Q9FLD7|GT14A_ARATH Beta-glucuronosyltransferase GlcAT14A OS=Arabidopsis thaliana OX=3702 GN=GLCAT14A PE=2 SV=1
LITCHI031372	LITCHI031372.m1	Q9LFQ0	Beta-glucuronosyltransferase GlcAT14B	44.7	358	425	434	0.8423529411764706	0.8248847926267281	2.50e-103	316	sp|Q9LFQ0|GT14B_ARATH	sp|Q9LFQ0|GT14B_ARATH Beta-glucuronosyltransferase GlcAT14B OS=Arabidopsis thaliana OX=3702 GN=GLCAT14B PE=2 SV=1
LITCHI031372	LITCHI031372.m1	Q8S8P3	Beta-glucuronosyltransferase GlcAT14C	48.6	296	425	384	0.6964705882352941	0.7708333333333334	1.41e-92	287	sp|Q8S8P3|GT14C_ARATH	sp|Q8S8P3|GT14C_ARATH Beta-glucuronosyltransferase GlcAT14C OS=Arabidopsis thaliana OX=3702 GN=GLCAT14C PE=2 SV=1
LITCHI031372	LITCHI031372.m1	Q09324	Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase	26.9	234	425	428	0.5505882352941176	0.5467289719626168	2.85e-12	71.6	sp|Q09324|GCNT1_MOUSE	sp|Q09324|GCNT1_MOUSE Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase OS=Mus musculus OX=10090 GN=Gcnt1 PE=1 SV=2
LITCHI031372	LITCHI031372.m1	Q92180	Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase	26.2	252	425	427	0.5929411764705882	0.5901639344262295	5.05e-12	70.9	sp|Q92180|GCNT1_BOVIN	sp|Q92180|GCNT1_BOVIN Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase OS=Bos taurus OX=9913 GN=GCNT1 PE=1 SV=1
LITCHI028428	LITCHI028428.m2	O82653	GTP-binding protein ERG	62.2	439	419	437	1.0477326968973748	1.0045766590389016	8.11e-176	501	sp|O82653|ERG_ARATH	sp|O82653|ERG_ARATH GTP-binding protein ERG OS=Arabidopsis thaliana OX=3702 GN=ERG PE=1 SV=2
LITCHI028428	LITCHI028428.m2	O82626	GTP-binding protein ERG	63.2	427	419	423	1.0190930787589498	1.0094562647754137	5.86e-170	485	sp|O82626|ERG_ANTMA	sp|O82626|ERG_ANTMA GTP-binding protein ERG OS=Antirrhinum majus OX=4151 GN=ERG PE=2 SV=1
LITCHI028428	LITCHI028428.m2	A4YWC7	GTPase Era	36.5	282	419	307	0.6730310262529833	0.9185667752442996	9.13e-47	166	sp|A4YWC7|ERA_BRASO	sp|A4YWC7|ERA_BRASO GTPase Era OS=Bradyrhizobium sp. (strain ORS 278) OX=114615 GN=era PE=3 SV=1
LITCHI028428	LITCHI028428.m2	A5EKL6	GTPase Era	36.9	282	419	308	0.6730310262529833	0.9155844155844156	9.37e-47	166	sp|A5EKL6|ERA_BRASB	sp|A5EKL6|ERA_BRASB GTPase Era OS=Bradyrhizobium sp. (strain BTAi1 / ATCC BAA-1182) OX=288000 GN=era PE=3 SV=1
LITCHI028428	LITCHI028428.m2	Q8G1P9	GTPase Era	36.5	282	419	311	0.6730310262529833	0.9067524115755627	1.42e-46	165	sp|Q8G1P9|ERA_BRUSU	sp|Q8G1P9|ERA_BRUSU GTPase Era OS=Brucella suis biovar 1 (strain 1330) OX=204722 GN=era PE=3 SV=1
LITCHI001375	LITCHI001375.m1	F4HVM3	WAT1-related protein At1g68170	42.4	335	417	356	0.8033573141486811	0.9410112359550562	1.30e-80	255	sp|F4HVM3|WTR10_ARATH	sp|F4HVM3|WTR10_ARATH WAT1-related protein At1g68170 OS=Arabidopsis thaliana OX=3702 GN=At1g68170 PE=3 SV=1
LITCHI001375	LITCHI001375.m1	Q4PT23	WAT1-related protein At1g25270	42.5	332	417	355	0.7961630695443646	0.9352112676056338	7.91e-79	250	sp|Q4PT23|WTR6_ARATH	sp|Q4PT23|WTR6_ARATH WAT1-related protein At1g25270 OS=Arabidopsis thaliana OX=3702 GN=At1g25270 PE=2 SV=1
LITCHI001375	LITCHI001375.m1	Q8GXB4	WAT1-related protein At1g09380	37.7	358	417	374	0.8585131894484412	0.9572192513368984	2.74e-64	213	sp|Q8GXB4|WTR2_ARATH	sp|Q8GXB4|WTR2_ARATH WAT1-related protein At1g09380 OS=Arabidopsis thaliana OX=3702 GN=At1g09380 PE=2 SV=1
LITCHI001375	LITCHI001375.m1	Q9FNA5	WAT1-related protein At5g13670	37.6	327	417	377	0.7841726618705036	0.8673740053050398	8.99e-63	209	sp|Q9FNA5|WTR39_ARATH	sp|Q9FNA5|WTR39_ARATH WAT1-related protein At5g13670 OS=Arabidopsis thaliana OX=3702 GN=At5g13670 PE=2 SV=1
LITCHI001375	LITCHI001375.m1	Q9ZUS1	WAT1-related protein At2g37460	36.5	348	417	380	0.8345323741007195	0.9157894736842105	5.80e-61	205	sp|Q9ZUS1|WTR13_ARATH	sp|Q9ZUS1|WTR13_ARATH WAT1-related protein At2g37460 OS=Arabidopsis thaliana OX=3702 GN=At2g37460 PE=2 SV=1
LITCHI027783	LITCHI027783.m1	Q9M3B8	Phragmoplastin interacting protein 1	46.6	423	414	597	1.0217391304347827	0.7085427135678392	5.81e-85	273	sp|Q9M3B8|PHIP1_ARATH	sp|Q9M3B8|PHIP1_ARATH Phragmoplastin interacting protein 1 OS=Arabidopsis thaliana OX=3702 GN=PHIP1 PE=1 SV=1
LITCHI027783	LITCHI027783.m1	Q64LC9	RNA-binding protein 4B	22.7	242	414	357	0.5845410628019324	0.6778711484593838	8.39e-07	54.3	sp|Q64LC9|RBM4B_RAT	sp|Q64LC9|RBM4B_RAT RNA-binding protein 4B OS=Rattus norvegicus OX=10116 GN=Rbm4b PE=2 SV=2
LITCHI027783	LITCHI027783.m1	Q8VE92	RNA-binding protein 4B	22.7	242	414	357	0.5845410628019324	0.6778711484593838	8.39e-07	54.3	sp|Q8VE92|RBM4B_MOUSE	sp|Q8VE92|RBM4B_MOUSE RNA-binding protein 4B OS=Mus musculus OX=10090 GN=Rbm4b PE=1 SV=1
LITCHI027783	LITCHI027783.m1	Q9BDY9	RNA-binding protein 4	22.7	242	414	359	0.5845410628019324	0.6740947075208914	8.45e-07	54.3	sp|Q9BDY9|RBM4_RABIT	sp|Q9BDY9|RBM4_RABIT RNA-binding protein 4 OS=Oryctolagus cuniculus OX=9986 GN=RBM4 PE=2 SV=1
LITCHI027783	LITCHI027783.m1	Q06AT9	RNA-binding protein 4B	22.7	242	414	359	0.5845410628019324	0.6740947075208914	8.45e-07	54.3	sp|Q06AT9|RBM4B_PIG	sp|Q06AT9|RBM4B_PIG RNA-binding protein 4B OS=Sus scrofa OX=9823 GN=RBM4B PE=2 SV=1
LITCHI028081	LITCHI028081.m1	Q9FKT8	Heme A synthase COX15	86.2	383	385	457	0.9948051948051948	0.838074398249453	2.25e-242	669	sp|Q9FKT8|COX15_ARATH	sp|Q9FKT8|COX15_ARATH Heme A synthase COX15 OS=Arabidopsis thaliana OX=3702 GN=COX15 PE=2 SV=1
LITCHI028081	LITCHI028081.m1	Q08DG6	Heme A synthase COX15	46.5	346	385	413	0.8987012987012987	0.837772397094431	3.83e-103	313	sp|Q08DG6|COX15_BOVIN	sp|Q08DG6|COX15_BOVIN Heme A synthase COX15 OS=Bos taurus OX=9913 GN=COX15 PE=2 SV=1
LITCHI028081	LITCHI028081.m1	Q8BJ03	Heme A synthase COX15	46.4	349	385	413	0.9064935064935065	0.8450363196125908	1.08e-102	312	sp|Q8BJ03|COX15_MOUSE	sp|Q8BJ03|COX15_MOUSE Heme A synthase COX15 OS=Mus musculus OX=10090 GN=Cox15 PE=1 SV=1
LITCHI028081	LITCHI028081.m1	Q7KZN9	Heme A synthase COX15	46.5	346	385	410	0.8987012987012987	0.8439024390243902	2.24e-101	309	sp|Q7KZN9|COX15_HUMAN	sp|Q7KZN9|COX15_HUMAN Heme A synthase COX15 OS=Homo sapiens OX=9606 GN=COX15 PE=1 SV=1
LITCHI028081	LITCHI028081.m1	Q2Y9R4	Heme A synthase	47.2	345	385	356	0.8961038961038961	0.9691011235955056	1.20e-98	300	sp|Q2Y9R4|CTAA_NITMU	sp|Q2Y9R4|CTAA_NITMU Heme A synthase OS=Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71) OX=323848 GN=ctaA PE=3 SV=1
LITCHI027135	LITCHI027135.m1	Q9LZS7	GDSL esterase/lipase At5g03610	46.3	352	380	359	0.9263157894736842	0.9805013927576601	5.11e-105	316	sp|Q9LZS7|GDL71_ARATH	sp|Q9LZS7|GDL71_ARATH GDSL esterase/lipase At5g03610 OS=Arabidopsis thaliana OX=3702 GN=At5g03610 PE=2 SV=1
LITCHI027135	LITCHI027135.m1	Q9SF94	GDSL esterase/lipase At3g09930	46.3	307	380	354	0.8078947368421052	0.867231638418079	1.08e-97	297	sp|Q9SF94|GDL50_ARATH	sp|Q9SF94|GDL50_ARATH GDSL esterase/lipase At3g09930 OS=Arabidopsis thaliana OX=3702 GN=At3g09930 PE=2 SV=1
LITCHI027135	LITCHI027135.m1	Q9LZS9	GDSL esterase/lipase At5g03590	41.4	314	380	344	0.8263157894736842	0.9127906976744186	3.10e-71	229	sp|Q9LZS9|GDL69_ARATH	sp|Q9LZS9|GDL69_ARATH GDSL esterase/lipase At5g03590 OS=Arabidopsis thaliana OX=3702 GN=At5g03590 PE=3 SV=2
LITCHI027135	LITCHI027135.m1	Q8RWJ4	GDSL esterase/lipase At2g36325	39.5	314	380	356	0.8263157894736842	0.8820224719101124	4.71e-67	219	sp|Q8RWJ4|GDL45_ARATH	sp|Q8RWJ4|GDL45_ARATH GDSL esterase/lipase At2g36325 OS=Arabidopsis thaliana OX=3702 GN=At2g36325 PE=2 SV=2
LITCHI027135	LITCHI027135.m1	Q9LZS8	GDSL esterase/lipase At5g03600	37.7	316	380	322	0.8315789473684211	0.9813664596273292	4.16e-62	205	sp|Q9LZS8|GDL70_ARATH	sp|Q9LZS8|GDL70_ARATH GDSL esterase/lipase At5g03600 OS=Arabidopsis thaliana OX=3702 GN=At5g03600 PE=3 SV=1
LITCHI015982	LITCHI015982.m1	Q9M0B8	WAT1-related protein At4g30420	54.8	345	380	373	0.9078947368421053	0.9249329758713136	6.26e-125	367	sp|Q9M0B8|WTR37_ARATH	sp|Q9M0B8|WTR37_ARATH WAT1-related protein At4g30420 OS=Arabidopsis thaliana OX=3702 GN=At4g30420 PE=3 SV=1
LITCHI015982	LITCHI015982.m1	Q9SUD5	WAT1-related protein At4g28040	51.3	349	380	359	0.9184210526315789	0.9721448467966574	5.84e-117	347	sp|Q9SUD5|WTR36_ARATH	sp|Q9SUD5|WTR36_ARATH WAT1-related protein At4g28040 OS=Arabidopsis thaliana OX=3702 GN=At4g28040 PE=2 SV=1
LITCHI015982	LITCHI015982.m1	Q94AP3	Protein WALLS ARE THIN 1	38.7	346	380	389	0.9105263157894737	0.8894601542416453	2.32e-66	218	sp|Q94AP3|WAT1_ARATH	sp|Q94AP3|WAT1_ARATH Protein WALLS ARE THIN 1 OS=Arabidopsis thaliana OX=3702 GN=WAT1 PE=1 SV=1
LITCHI015982	LITCHI015982.m1	Q9LV20	WAT1-related protein At3g18200	35.2	358	380	383	0.9421052631578948	0.9347258485639687	1.71e-60	202	sp|Q9LV20|WTR17_ARATH	sp|Q9LV20|WTR17_ARATH WAT1-related protein At3g18200 OS=Arabidopsis thaliana OX=3702 GN=At3g18200 PE=2 SV=1
LITCHI015982	LITCHI015982.m1	Q6J163	Auxin-induced protein 5NG4	35.8	344	380	410	0.9052631578947369	0.8390243902439024	6.74e-60	202	sp|Q6J163|5NG4_PINTA	sp|Q6J163|5NG4_PINTA Auxin-induced protein 5NG4 OS=Pinus taeda OX=3352 PE=2 SV=1
LITCHI018722	LITCHI018722.m1	Q6YYX9	Probable 2-oxoglutarate-dependent dioxygenase SLC1	55.9	306	378	383	0.8095238095238095	0.7989556135770235	9.91e-121	357	sp|Q6YYX9|SLC1_ORYSJ	sp|Q6YYX9|SLC1_ORYSJ Probable 2-oxoglutarate-dependent dioxygenase SLC1 OS=Oryza sativa subsp. japonica OX=39947 GN=SLC1 PE=2 SV=1
LITCHI018722	LITCHI018722.m1	Q651B6	Probable 2-oxoglutarate-dependent dioxygenase SLC2	45.0	327	378	378	0.8650793650793651	0.8650793650793651	2.88e-89	276	sp|Q651B6|SLC2_ORYSJ	sp|Q651B6|SLC2_ORYSJ Probable 2-oxoglutarate-dependent dioxygenase SLC2 OS=Oryza sativa subsp. japonica OX=39947 GN=SLC2 PE=2 SV=1
LITCHI018722	LITCHI018722.m1	Q9ZSA8	Protein DMR6-LIKE OXYGENASE 1	43.2	285	378	349	0.753968253968254	0.8166189111747851	1.94e-82	258	sp|Q9ZSA8|DLO1_ARATH	sp|Q9ZSA8|DLO1_ARATH Protein DMR6-LIKE OXYGENASE 1 OS=Arabidopsis thaliana OX=3702 GN=DLO1 PE=1 SV=1
LITCHI018722	LITCHI018722.m1	P0DXK7	Fe(II)/2-oxoglutarate-dependent dioxygenase 4	41.9	301	378	361	0.7962962962962963	0.8337950138504155	2.80e-82	258	sp|P0DXK7|2OGD4_PHLTE	sp|P0DXK7|2OGD4_PHLTE Fe(II)/2-oxoglutarate-dependent dioxygenase 4 OS=Phlegmariurus tetrastichus OX=1263146 GN=2OGD4 PE=1 SV=1
LITCHI018722	LITCHI018722.m1	Q8W2X5	Flavanone 3-dioxygenase 2	43.2	287	378	342	0.7592592592592593	0.8391812865497076	7.92e-80	251	sp|Q8W2X5|FL3H2_ORYSJ	sp|Q8W2X5|FL3H2_ORYSJ Flavanone 3-dioxygenase 2 OS=Oryza sativa subsp. japonica OX=39947 GN=F3H-2 PE=1 SV=1
LITCHI016665	LITCHI016665.m1	Q9MAT5	Protein arginine N-methyltransferase PRMT10	71.8	358	376	383	0.9521276595744681	0.9347258485639687	5.64e-197	550	sp|Q9MAT5|ANM10_ARATH	sp|Q9MAT5|ANM10_ARATH Protein arginine N-methyltransferase PRMT10 OS=Arabidopsis thaliana OX=3702 GN=PRMT10 PE=1 SV=1
LITCHI016665	LITCHI016665.m1	Q9SNQ2	Protein arginine N-methyltransferase PRMT10	65.0	380	376	380	1.0106382978723405	1.0	1.23e-183	516	sp|Q9SNQ2|ANM10_ORYSJ	sp|Q9SNQ2|ANM10_ORYSJ Protein arginine N-methyltransferase PRMT10 OS=Oryza sativa subsp. japonica OX=39947 GN=PRMT10 PE=2 SV=1
LITCHI016665	LITCHI016665.m1	A2Y953	Protein arginine N-methyltransferase PRMT10	67.3	358	376	382	0.9521276595744681	0.93717277486911	1.08e-182	514	sp|A2Y953|ANM10_ORYSI	sp|A2Y953|ANM10_ORYSI Protein arginine N-methyltransferase PRMT10 OS=Oryza sativa subsp. indica OX=39946 GN=PRMT10 PE=3 SV=1
LITCHI016665	LITCHI016665.m1	A2XYY8	Probable protein arginine N-methyltransferase 6.1	38.4	349	376	379	0.9281914893617021	0.920844327176781	1.43e-67	221	sp|A2XYY8|ANM61_ORYSI	sp|A2XYY8|ANM61_ORYSI Probable protein arginine N-methyltransferase 6.1 OS=Oryza sativa subsp. indica OX=39946 GN=PRMT6.1 PE=3 SV=1
LITCHI016665	LITCHI016665.m1	Q7XKC0	Probable protein arginine N-methyltransferase 6.1	38.7	349	376	391	0.9281914893617021	0.8925831202046036	1.98e-67	221	sp|Q7XKC0|ANM61_ORYSJ	sp|Q7XKC0|ANM61_ORYSJ Probable protein arginine N-methyltransferase 6.1 OS=Oryza sativa subsp. japonica OX=39947 GN=PRMT6.1 PE=3 SV=2
LITCHI031010	LITCHI031010.m1	Q96EX2	E3 ubiquitin-protein ligase RNFT2	29.8	295	374	444	0.7887700534759359	0.6644144144144144	2.02e-37	143	sp|Q96EX2|RNFT2_HUMAN	sp|Q96EX2|RNFT2_HUMAN E3 ubiquitin-protein ligase RNFT2 OS=Homo sapiens OX=9606 GN=RNFT2 PE=1 SV=2
LITCHI031010	LITCHI031010.m1	Q5RAG4	RING finger and transmembrane domain-containing protein 2	29.5	295	374	444	0.7887700534759359	0.6644144144144144	1.01e-35	138	sp|Q5RAG4|RNFT2_PONAB	sp|Q5RAG4|RNFT2_PONAB RING finger and transmembrane domain-containing protein 2 OS=Pongo abelii OX=9601 GN=RNFT2 PE=2 SV=1
LITCHI031010	LITCHI031010.m1	Q3UF64	RING finger and transmembrane domain-containing protein 2	29.1	296	374	445	0.7914438502673797	0.6651685393258427	1.96e-35	137	sp|Q3UF64|RNFT2_MOUSE	sp|Q3UF64|RNFT2_MOUSE RING finger and transmembrane domain-containing protein 2 OS=Mus musculus OX=10090 GN=Rnft2 PE=2 SV=2
LITCHI031010	LITCHI031010.m1	Q9DCN7	E3 ubiquitin-protein ligase RNFT1	28.8	306	374	395	0.8181818181818182	0.7746835443037975	1.18e-34	134	sp|Q9DCN7|RNFT1_MOUSE	sp|Q9DCN7|RNFT1_MOUSE E3 ubiquitin-protein ligase RNFT1 OS=Mus musculus OX=10090 GN=Rnft1 PE=2 SV=1
LITCHI031010	LITCHI031010.m1	Q5M7Z0	E3 ubiquitin-protein ligase RNFT1	28.8	306	374	435	0.8181818181818182	0.7034482758620689	1.18e-34	135	sp|Q5M7Z0|RNFT1_HUMAN	sp|Q5M7Z0|RNFT1_HUMAN E3 ubiquitin-protein ligase RNFT1 OS=Homo sapiens OX=9606 GN=RNFT1 PE=1 SV=2
LITCHI020645	LITCHI020645.m1	Q7ZVZ7	Alpha/beta hydrolase domain-containing protein 17C	50.0	264	368	294	0.717391304347826	0.8979591836734694	3.31e-78	245	sp|Q7ZVZ7|AB17C_DANRE	sp|Q7ZVZ7|AB17C_DANRE Alpha/beta hydrolase domain-containing protein 17C OS=Danio rerio OX=7955 GN=abhd17c PE=2 SV=1
LITCHI020645	LITCHI020645.m1	Q5ZJ01	Alpha/beta hydrolase domain-containing protein 17B	49.0	263	368	288	0.7146739130434783	0.9131944444444444	3.87e-78	244	sp|Q5ZJ01|AB17B_CHICK	sp|Q5ZJ01|AB17B_CHICK Alpha/beta hydrolase domain-containing protein 17B OS=Gallus gallus OX=9031 GN=ABHD17B PE=2 SV=1
LITCHI020645	LITCHI020645.m1	Q5VST6	Alpha/beta hydrolase domain-containing protein 17B	49.0	263	368	288	0.7146739130434783	0.9131944444444444	5.48e-78	244	sp|Q5VST6|AB17B_HUMAN	sp|Q5VST6|AB17B_HUMAN Alpha/beta hydrolase domain-containing protein 17B OS=Homo sapiens OX=9606 GN=ABHD17B PE=1 SV=1
LITCHI020645	LITCHI020645.m1	Q6AY17	Alpha/beta hydrolase domain-containing protein 17B	48.7	263	368	288	0.7146739130434783	0.9131944444444444	7.74e-78	244	sp|Q6AY17|AB17B_RAT	sp|Q6AY17|AB17B_RAT Alpha/beta hydrolase domain-containing protein 17B OS=Rattus norvegicus OX=10116 GN=Abhd17b PE=1 SV=1
LITCHI020645	LITCHI020645.m1	Q7M759	Alpha/beta hydrolase domain-containing protein 17B	48.7	263	368	288	0.7146739130434783	0.9131944444444444	7.74e-78	244	sp|Q7M759|AB17B_MOUSE	sp|Q7M759|AB17B_MOUSE Alpha/beta hydrolase domain-containing protein 17B OS=Mus musculus OX=10090 GN=Abhd17b PE=1 SV=1
LITCHI029066	LITCHI029066.m1	O22960	Protein trichome birefringence-like 37	73.4	331	365	385	0.9068493150684932	0.8597402597402597	1.19e-191	536	sp|O22960|TBL37_ARATH	sp|O22960|TBL37_ARATH Protein trichome birefringence-like 37 OS=Arabidopsis thaliana OX=3702 GN=TBL37 PE=2 SV=2
LITCHI029066	LITCHI029066.m1	Q8VY22	Protein trichome birefringence-like 38	72.2	334	365	380	0.915068493150685	0.8789473684210526	2.00e-191	536	sp|Q8VY22|TBL38_ARATH	sp|Q8VY22|TBL38_ARATH Protein trichome birefringence-like 38 OS=Arabidopsis thaliana OX=3702 GN=TBL38 PE=2 SV=1
LITCHI029066	LITCHI029066.m1	Q9SIN2	Protein trichome birefringence-like 39	64.0	325	365	367	0.8904109589041096	0.885558583106267	4.43e-166	471	sp|Q9SIN2|TBL39_ARATH	sp|Q9SIN2|TBL39_ARATH Protein trichome birefringence-like 39 OS=Arabidopsis thaliana OX=3702 GN=TBL39 PE=2 SV=1
LITCHI029066	LITCHI029066.m1	Q67XC4	Protein trichome birefringence-like 40	59.5	341	365	364	0.9342465753424658	0.9368131868131868	4.78e-160	456	sp|Q67XC4|TBL40_ARATH	sp|Q67XC4|TBL40_ARATH Protein trichome birefringence-like 40 OS=Arabidopsis thaliana OX=3702 GN=TBL40 PE=2 SV=2
LITCHI029066	LITCHI029066.m1	F4IWA8	Protein trichome birefringence-like 41	55.7	325	365	356	0.8904109589041096	0.9129213483146067	2.87e-135	392	sp|F4IWA8|TBL41_ARATH	sp|F4IWA8|TBL41_ARATH Protein trichome birefringence-like 41 OS=Arabidopsis thaliana OX=3702 GN=TBL41 PE=2 SV=1
LITCHI016297	LITCHI016297.m1	O04249	Sugar transport protein 7	81.1	366	364	513	1.0054945054945055	0.7134502923976608	1.36e-204	574	sp|O04249|STP7_ARATH	sp|O04249|STP7_ARATH Sugar transport protein 7 OS=Arabidopsis thaliana OX=3702 GN=STP7 PE=1 SV=1
LITCHI016297	LITCHI016297.m1	Q10710	Sugar carrier protein A	82.2	366	364	522	1.0054945054945055	0.7011494252873564	1.07e-203	572	sp|Q10710|STA_RICCO	sp|Q10710|STA_RICCO Sugar carrier protein A OS=Ricinus communis OX=3988 GN=STA PE=2 SV=1
LITCHI016297	LITCHI016297.m1	Q8GW61	Sugar transport protein 14	57.3	368	364	504	1.010989010989011	0.7301587301587301	8.64e-137	402	sp|Q8GW61|STP14_ARATH	sp|Q8GW61|STP14_ARATH Sugar transport protein 14 OS=Arabidopsis thaliana OX=3702 GN=STP14 PE=2 SV=2
LITCHI016297	LITCHI016297.m1	Q94EC3	Sugar transport protein MST7	58.4	358	364	512	0.9835164835164835	0.69921875	4.49e-136	400	sp|Q94EC3|MST7_ORYSJ	sp|Q94EC3|MST7_ORYSJ Sugar transport protein MST7 OS=Oryza sativa subsp. japonica OX=39947 GN=MST7 PE=2 SV=1
LITCHI016297	LITCHI016297.m1	Q10PW9	Sugar transport protein MST4	55.2	366	364	515	1.0054945054945055	0.7106796116504854	1.13e-134	397	sp|Q10PW9|MST4_ORYSJ	sp|Q10PW9|MST4_ORYSJ Sugar transport protein MST4 OS=Oryza sativa subsp. japonica OX=39947 GN=MST4 PE=1 SV=1
LITCHI029534	LITCHI029534.m1	F6H7K5	Thiamine thiazole synthase 2, chloroplastic	86.1	359	359	355	1.0	1.0112676056338028	2.95e-211	585	sp|F6H7K5|THI42_VITVI	sp|F6H7K5|THI42_VITVI Thiamine thiazole synthase 2, chloroplastic OS=Vitis vinifera OX=29760 GN=THI1-2 PE=3 SV=1
LITCHI029534	LITCHI029534.m1	O23787	Thiamine thiazole synthase, chloroplastic	82.0	361	359	356	1.0055710306406684	1.0140449438202248	1.03e-202	563	sp|O23787|THI4_CITSI	sp|O23787|THI4_CITSI Thiamine thiazole synthase, chloroplastic OS=Citrus sinensis OX=2711 GN=THI1 PE=2 SV=1
LITCHI029534	LITCHI029534.m1	F6H9A9	Thiamine thiazole synthase 1, chloroplastic	80.1	357	359	353	0.9944289693593314	1.0113314447592068	4.84e-198	551	sp|F6H9A9|THI41_VITVI	sp|F6H9A9|THI41_VITVI Thiamine thiazole synthase 1, chloroplastic OS=Vitis vinifera OX=29760 GN=THI1-1 PE=3 SV=1
