gene_id	contig	strand	tss_1based	window_bp	start_0based	end_0based	sequence_length	fraction_non_n	gc_fraction	mean_normalized_count	uniform_gene_qc_status	frozen_gene
LITCHI019984	HOST_Chr12	+	7746059	1000	7745058	7746058	1000	1.0	0.288	nan	PASS	False
LITCHI019984	HOST_Chr12	+	7746059	2000	7744058	7746058	2000	1.0	0.2995	nan	PASS	False
LITCHI019985	HOST_Chr12	-	7785529	1000	7785529	7786529	1000	1.0	0.332	6.846943180159289	PASS	False
LITCHI019985	HOST_Chr12	-	7785529	2000	7785529	7787529	2000	1.0	0.3685	6.846943180159289	PASS	False
LITCHI019986	HOST_Chr12	-	7835374	1000	7835374	7836374	1000	1.0	0.289	11.377984518590145	FAIL	False
LITCHI019986	HOST_Chr12	-	7835374	2000	7835374	7837374	2000	1.0	0.256	11.377984518590145	FAIL	False
LITCHI019987	HOST_Chr12	+	7853079	1000	7852078	7853078	1000	1.0	0.281	nan	FAIL	False
LITCHI019987	HOST_Chr12	+	7853079	2000	7851078	7853078	2000	1.0	0.302	nan	FAIL	False
LITCHI019988	HOST_Chr12	+	7860094	1000	7859093	7860093	1000	1.0	0.386	nan	PASS	False
LITCHI019988	HOST_Chr12	+	7860094	2000	7858093	7860093	2000	1.0	0.3915	nan	PASS	False
LITCHI019989	HOST_Chr12	+	7863009	1000	7862008	7863008	1000	1.0	0.344	nan	PASS	False
LITCHI019989	HOST_Chr12	+	7863009	2000	7861008	7863008	2000	1.0	0.353	nan	PASS	False
LITCHI019990	HOST_Chr12	-	7888699	1000	7888699	7889699	1000	1.0	0.27	317.45595827384994	PASS	False
LITCHI019990	HOST_Chr12	-	7888699	2000	7888699	7890699	2000	1.0	0.294	317.45595827384994	PASS	False
LITCHI019991	HOST_Chr12	+	7923655	1000	7922654	7923654	1000	1.0	0.255	nan	PASS	False
LITCHI019991	HOST_Chr12	+	7923655	2000	7921654	7923654	2000	1.0	0.2375	nan	PASS	False
LITCHI019992	HOST_Chr12	+	7949877	1000	7948876	7949876	1000	1.0	0.286	nan	PASS	False
LITCHI019992	HOST_Chr12	+	7949877	2000	7947876	7949876	2000	1.0	0.284	nan	PASS	False
LITCHI019993	HOST_Chr12	-	7956434	1000	7956434	7957434	1000	1.0	0.336	nan	PASS	False
LITCHI019993	HOST_Chr12	-	7956434	2000	7956434	7958434	2000	1.0	0.2965	nan	PASS	False
LITCHI019994	HOST_Chr12	+	7976143	1000	7975142	7976142	1000	1.0	0.256	31.181248914920147	PASS	False
LITCHI019994	HOST_Chr12	+	7976143	2000	7974142	7976142	2000	1.0	0.265	31.181248914920147	PASS	False
LITCHI019995	HOST_Chr12	+	8005400	1000	8004399	8005399	1000	1.0	0.291	177.0205240892484	PASS	False
LITCHI019995	HOST_Chr12	+	8005400	2000	8003399	8005399	2000	1.0	0.3115	177.0205240892484	PASS	False
LITCHI019996	HOST_Chr12	-	8025962	1000	8025962	8026962	1000	1.0	0.216	386.5681246629735	PASS	False
LITCHI019996	HOST_Chr12	-	8025962	2000	8025962	8027962	2000	1.0	0.259	386.5681246629735	PASS	False
LITCHI019997	HOST_Chr12	+	8027858	1000	8026857	8027857	1000	1.0	0.289	nan	PASS	False
LITCHI019997	HOST_Chr12	+	8027858	2000	8025857	8027857	2000	1.0	0.261	nan	PASS	False
LITCHI019998	HOST_Chr12	+	8033585	1000	8032584	8033584	1000	1.0	0.309	48.567131225936485	PASS	False
LITCHI019998	HOST_Chr12	+	8033585	2000	8031584	8033584	2000	1.0	0.3255	48.567131225936485	PASS	False
LITCHI019999	HOST_Chr12	-	8057125	1000	8057125	8058125	1000	1.0	0.257	79.07281221165756	FAIL	False
LITCHI019999	HOST_Chr12	-	8057125	2000	8057125	8059125	2000	1.0	0.316	79.07281221165756	FAIL	False
LITCHI020000	HOST_Chr12	-	8077166	1000	8077166	8078166	1000	1.0	0.253	185.7700538594845	FAIL	False
LITCHI020000	HOST_Chr12	-	8077166	2000	8077166	8079166	2000	1.0	0.335	185.7700538594845	FAIL	False
LITCHI020001	HOST_Chr12	+	8078260	1000	8077259	8078259	1000	1.0	0.254	7.964076660778866	FAIL	False
LITCHI020001	HOST_Chr12	+	8078260	2000	8076259	8078259	2000	1.0	0.323	7.964076660778866	FAIL	False
LITCHI020002	HOST_Chr12	-	8100850	1000	8100850	8101850	1000	1.0	0.256	384.76726574503004	FAIL	False
LITCHI020002	HOST_Chr12	-	8100850	2000	8100850	8102850	2000	1.0	0.269	384.76726574503004	FAIL	False
LITCHI020003	HOST_Chr12	-	8158642	1000	8158642	8159642	1000	1.0	0.284	nan	PASS	False
LITCHI020003	HOST_Chr12	-	8158642	2000	8158642	8160642	2000	1.0	0.247	nan	PASS	False
LITCHI020004	HOST_Chr12	+	8163574	1000	8162573	8163573	1000	1.0	0.328	160.5581664348811	FAIL	False
LITCHI020004	HOST_Chr12	+	8163574	2000	8161573	8163573	2000	1.0	0.3725	160.5581664348811	FAIL	False
LITCHI020005	HOST_Chr12	+	8171791	1000	8170790	8171790	1000	1.0	0.245	474.5301851928932	FAIL	False
LITCHI020005	HOST_Chr12	+	8171791	2000	8169790	8171790	2000	1.0	0.2935	474.5301851928932	FAIL	False
LITCHI020006	HOST_Chr12	-	8181582	1000	8181582	8182582	1000	0.5	0.45	834.718218693663	FAIL	False
LITCHI020006	HOST_Chr12	-	8181582	2000	8181582	8183582	2000	0.75	0.37066666666666664	834.718218693663	FAIL	False
LITCHI020007	HOST_Chr12	+	8177734	1000	8176733	8177733	1000	1.0	0.296	11.614592956692515	FAIL	False
LITCHI020007	HOST_Chr12	+	8177734	2000	8175733	8177733	2000	1.0	0.2795	11.614592956692515	FAIL	False
LITCHI020008	HOST_Chr12	+	8183335	1000	8182334	8183334	1000	1.0	0.323	324.48097564867516	FAIL	False
LITCHI020008	HOST_Chr12	+	8183335	2000	8181334	8183334	2000	0.75	0.3506666666666667	324.48097564867516	FAIL	False
LITCHI020009	HOST_Chr12	+	8191794	1000	8190793	8191793	1000	1.0	0.234	248.5865646536047	FAIL	False
LITCHI020009	HOST_Chr12	+	8191794	2000	8189793	8191793	2000	1.0	0.291	248.5865646536047	FAIL	False
LITCHI020010	HOST_Chr12	-	8211010	1000	8211010	8212010	1000	1.0	0.285	403.9421543419186	FAIL	False
LITCHI020010	HOST_Chr12	-	8211010	2000	8211010	8213010	2000	1.0	0.3035	403.9421543419186	FAIL	False
LITCHI020011	HOST_Chr12	+	8197799	1000	8196798	8197798	1000	1.0	0.295	2.7019937507894207	FAIL	False
LITCHI020011	HOST_Chr12	+	8197799	2000	8195798	8197798	2000	1.0	0.2805	2.7019937507894207	FAIL	False
LITCHI020012	HOST_Chr12	-	8235761	1000	8235761	8236761	1000	1.0	0.325	148.2138924903272	PASS	False
LITCHI020012	HOST_Chr12	-	8235761	2000	8235761	8237761	2000	1.0	0.335	148.2138924903272	PASS	False
LITCHI020013	HOST_Chr12	-	8241171	1000	8241171	8242171	1000	1.0	0.275	70.96347884572717	PASS	False
LITCHI020013	HOST_Chr12	-	8241171	2000	8241171	8243171	2000	1.0	0.3195	70.96347884572717	PASS	False
LITCHI020014	HOST_Chr12	+	8256028	1000	8255027	8256027	1000	1.0	0.251	1120.5088237538266	FAIL	False
LITCHI020014	HOST_Chr12	+	8256028	2000	8254027	8256027	2000	1.0	0.2545	1120.5088237538266	FAIL	False
LITCHI020015	HOST_Chr12	-	8260701	1000	8260701	8261701	1000	1.0	0.242	nan	FAIL	False
LITCHI020015	HOST_Chr12	-	8260701	2000	8260701	8262701	2000	1.0	0.2805	nan	FAIL	False
LITCHI020016	HOST_Chr12	+	8291716	1000	8290715	8291715	1000	1.0	0.298	408.56818971454646	PASS	False
LITCHI020016	HOST_Chr12	+	8291716	2000	8289715	8291715	2000	1.0	0.2965	408.56818971454646	PASS	False
LITCHI020017	HOST_Chr12	+	8313977	1000	8312976	8313976	1000	1.0	0.214	512.6858890752999	PASS	False
LITCHI020017	HOST_Chr12	+	8313977	2000	8311976	8313976	2000	1.0	0.2205	512.6858890752999	PASS	False
LITCHI020018	HOST_Chr12	+	8321924	1000	8320923	8321923	1000	1.0	0.267	1195.7604784698112	PASS	False
LITCHI020018	HOST_Chr12	+	8321924	2000	8319923	8321923	2000	1.0	0.285	1195.7604784698112	PASS	False
LITCHI020019	HOST_Chr12	-	8336251	1000	8336251	8337251	1000	1.0	0.396	756.6841525204035	PASS	False
LITCHI020019	HOST_Chr12	-	8336251	2000	8336251	8338251	2000	1.0	0.397	756.6841525204035	PASS	False
LITCHI020020	HOST_Chr12	-	8337461	1000	8337461	8338461	1000	1.0	0.356	85.49637260717515	PASS	False
LITCHI020020	HOST_Chr12	-	8337461	2000	8337461	8339461	2000	1.0	0.3625	85.49637260717515	PASS	False
LITCHI020021	HOST_Chr12	-	8345645	1000	8345645	8346645	1000	1.0	0.416	976.1113151378463	PASS	False
LITCHI020021	HOST_Chr12	-	8345645	2000	8345645	8347645	2000	1.0	0.3635	976.1113151378463	PASS	False
LITCHI020022	HOST_Chr12	+	8383382	1000	8382381	8383381	1000	1.0	0.226	332.4143809825826	PASS	False
LITCHI020022	HOST_Chr12	+	8383382	2000	8381381	8383381	2000	1.0	0.2395	332.4143809825826	PASS	False
LITCHI020023	HOST_Chr12	+	8391521	1000	8390520	8391520	1000	1.0	0.283	42.132528539131656	PASS	False
LITCHI020023	HOST_Chr12	+	8391521	2000	8389520	8391520	2000	1.0	0.2905	42.132528539131656	PASS	False
LITCHI020024	HOST_Chr12	+	8408545	1000	8407544	8408544	1000	1.0	0.305	71.92213898922718	PASS	False
LITCHI020024	HOST_Chr12	+	8408545	2000	8406544	8408544	2000	1.0	0.301	71.92213898922718	PASS	False
LITCHI020025	HOST_Chr12	-	8435908	1000	8435908	8436908	1000	1.0	0.224	154.07195227792297	PASS	False
LITCHI020025	HOST_Chr12	-	8435908	2000	8435908	8437908	2000	1.0	0.323	154.07195227792297	PASS	False
LITCHI020026	HOST_Chr12	+	8469452	1000	8468451	8469451	1000	1.0	0.265	nan	PASS	False
LITCHI020026	HOST_Chr12	+	8469452	2000	8467451	8469451	2000	1.0	0.257	nan	PASS	False
LITCHI020027	HOST_Chr12	+	8472205	1000	8471204	8472204	1000	1.0	0.262	95.25741574146504	PASS	False
LITCHI020027	HOST_Chr12	+	8472205	2000	8470204	8472204	2000	1.0	0.2905	95.25741574146504	PASS	False
LITCHI020028	HOST_Chr12	+	8482645	1000	8481644	8482644	1000	1.0	0.227	965.3393863528064	PASS	False
LITCHI020028	HOST_Chr12	+	8482645	2000	8480644	8482644	2000	1.0	0.308	965.3393863528064	PASS	False
LITCHI020029	HOST_Chr12	+	8516270	1000	8515269	8516269	1000	1.0	0.25	1168.355444920247	PASS	False
LITCHI020029	HOST_Chr12	+	8516270	2000	8514269	8516269	2000	1.0	0.2735	1168.355444920247	PASS	False
LITCHI020030	HOST_Chr12	+	8521509	1000	8520508	8521508	1000	1.0	0.285	nan	PASS	False
LITCHI020030	HOST_Chr12	+	8521509	2000	8519508	8521508	2000	1.0	0.3385	nan	PASS	False
LITCHI020031	HOST_Chr12	-	8542285	1000	8542285	8543285	1000	1.0	0.283	nan	PASS	False
LITCHI020031	HOST_Chr12	-	8542285	2000	8542285	8544285	2000	1.0	0.2885	nan	PASS	False
LITCHI020032	HOST_Chr12	-	8560816	1000	8560816	8561816	1000	1.0	0.252	687.6712775372657	PASS	False
LITCHI020032	HOST_Chr12	-	8560816	2000	8560816	8562816	2000	1.0	0.277	687.6712775372657	PASS	False
LITCHI020033	HOST_Chr12	-	8596900	1000	8596900	8597900	1000	1.0	0.342	nan	PASS	False
LITCHI020033	HOST_Chr12	-	8596900	2000	8596900	8598900	2000	1.0	0.3535	nan	PASS	False
LITCHI020034	HOST_Chr12	-	8598785	1000	8598785	8599785	1000	1.0	0.417	nan	FAIL	False
LITCHI020034	HOST_Chr12	-	8598785	2000	8598785	8600785	2000	1.0	0.39	nan	FAIL	False
LITCHI020035	HOST_Chr12	+	8598137	1000	8597136	8598136	1000	1.0	0.365	1012.7053697817095	FAIL	False
LITCHI020035	HOST_Chr12	+	8598137	2000	8596136	8598136	2000	1.0	0.345	1012.7053697817095	FAIL	False
LITCHI020036	HOST_Chr12	-	8610090	1000	8610090	8611090	1000	1.0	0.347	64.48937543966292	FAIL	False
LITCHI020036	HOST_Chr12	-	8610090	2000	8610090	8612090	2000	1.0	0.3445	64.48937543966292	FAIL	False
LITCHI020037	HOST_Chr12	-	8615087	1000	8615087	8616087	1000	1.0	0.323	nan	PASS	False
LITCHI020037	HOST_Chr12	-	8615087	2000	8615087	8617087	2000	1.0	0.339	nan	PASS	False
LITCHI020038	HOST_Chr12	+	8633921	1000	8632920	8633920	1000	1.0	0.249	427.32164652228647	PASS	False
LITCHI020038	HOST_Chr12	+	8633921	2000	8631920	8633920	2000	1.0	0.287	427.32164652228647	PASS	False
LITCHI020039	HOST_Chr12	-	8640556	1000	8640556	8641556	1000	1.0	0.357	nan	PASS	False
LITCHI020039	HOST_Chr12	-	8640556	2000	8640556	8642556	2000	1.0	0.3595	nan	PASS	False
LITCHI020040	HOST_Chr12	-	8641877	1000	8641877	8642877	1000	1.0	0.355	nan	PASS	False
LITCHI020040	HOST_Chr12	-	8641877	2000	8641877	8643877	2000	1.0	0.379	nan	PASS	False
LITCHI020041	HOST_Chr12	-	8648031	1000	8648031	8649031	1000	1.0	0.4	nan	FAIL	False
LITCHI020041	HOST_Chr12	-	8648031	2000	8648031	8650031	2000	1.0	0.3595	nan	FAIL	False
LITCHI020042	HOST_Chr12	-	8648460	1000	8648460	8649460	1000	1.0	0.361	nan	PASS	False
LITCHI020042	HOST_Chr12	-	8648460	2000	8648460	8650460	2000	1.0	0.323	nan	PASS	False
LITCHI020043	HOST_Chr12	-	8655616	1000	8655616	8656616	1000	1.0	0.289	nan	PASS	False
LITCHI020043	HOST_Chr12	-	8655616	2000	8655616	8657616	2000	1.0	0.301	nan	PASS	False
LITCHI020044	HOST_Chr12	+	8661328	1000	8660327	8661327	1000	1.0	0.323	nan	PASS	False
LITCHI020044	HOST_Chr12	+	8661328	2000	8659327	8661327	2000	1.0	0.319	nan	PASS	False
LITCHI020045	HOST_Chr12	+	8663261	1000	8662260	8663260	1000	1.0	0.327	nan	PASS	False
LITCHI020045	HOST_Chr12	+	8663261	2000	8661260	8663260	2000	1.0	0.335	nan	PASS	False
LITCHI020046	HOST_Chr12	+	8673009	1000	8672008	8673008	1000	1.0	0.319	121.88095648664519	PASS	False
LITCHI020046	HOST_Chr12	+	8673009	2000	8671008	8673008	2000	1.0	0.291	121.88095648664519	PASS	False
LITCHI020047	HOST_Chr12	-	8678378	1000	8678378	8679378	1000	1.0	0.374	nan	PASS	False
LITCHI020047	HOST_Chr12	-	8678378	2000	8678378	8680378	2000	1.0	0.344	nan	PASS	False
LITCHI020048	HOST_Chr12	-	8714207	1000	8714207	8715207	1000	1.0	0.274	nan	PASS	False
LITCHI020048	HOST_Chr12	-	8714207	2000	8714207	8716207	2000	1.0	0.349	nan	PASS	False
LITCHI020049	HOST_Chr12	-	8747382	1000	8747382	8748382	1000	1.0	0.312	137.98367187327497	PASS	False
LITCHI020049	HOST_Chr12	-	8747382	2000	8747382	8749382	2000	1.0	0.295	137.98367187327497	PASS	False
LITCHI020050	HOST_Chr12	-	8750267	1000	8750267	8751267	1000	1.0	0.342	181.9922562726066	PASS	False
LITCHI020050	HOST_Chr12	-	8750267	2000	8750267	8752267	2000	1.0	0.3225	181.9922562726066	PASS	False
LITCHI020051	HOST_Chr12	+	8762688	1000	8761687	8762687	1000	1.0	0.296	165.41705338985798	PASS	False
LITCHI020051	HOST_Chr12	+	8762688	2000	8760687	8762687	2000	1.0	0.286	165.41705338985798	PASS	False
LITCHI020052	HOST_Chr12	+	8767044	1000	8766043	8767043	1000	1.0	0.332	26.633408614239197	PASS	False
LITCHI020052	HOST_Chr12	+	8767044	2000	8765043	8767043	2000	1.0	0.356	26.633408614239197	PASS	False
LITCHI020053	HOST_Chr12	+	8790623	1000	8789622	8790622	1000	1.0	0.268	36.95924126171848	PASS	False
LITCHI020053	HOST_Chr12	+	8790623	2000	8788622	8790622	2000	1.0	0.27	36.95924126171848	PASS	False
LITCHI020054	HOST_Chr12	+	8809570	1000	8808569	8809569	1000	1.0	0.299	nan	PASS	False
LITCHI020054	HOST_Chr12	+	8809570	2000	8807569	8809569	2000	1.0	0.286	nan	PASS	False
LITCHI020055	HOST_Chr12	+	8833980	1000	8832979	8833979	1000	1.0	0.331	42.43891728317191	PASS	False
LITCHI020055	HOST_Chr12	+	8833980	2000	8831979	8833979	2000	1.0	0.3215	42.43891728317191	PASS	False
LITCHI020056	HOST_Chr12	+	8845995	1000	8844994	8845994	1000	1.0	0.307	nan	FAIL	False
LITCHI020056	HOST_Chr12	+	8845995	2000	8843994	8845994	2000	1.0	0.3055	nan	FAIL	False
LITCHI020057	HOST_Chr12	-	8857492	1000	8857492	8858492	1000	1.0	0.378	248.4838913260858	FAIL	False
LITCHI020057	HOST_Chr12	-	8857492	2000	8857492	8859492	2000	1.0	0.33	248.4838913260858	FAIL	False
LITCHI020058	HOST_Chr12	-	8864015	1000	8864015	8865015	1000	1.0	0.377	58.87673577410861	PASS	False
LITCHI020058	HOST_Chr12	-	8864015	2000	8864015	8866015	2000	1.0	0.347	58.87673577410861	PASS	False
LITCHI020059	HOST_Chr12	-	8877551	1000	8877551	8878551	1000	1.0	0.354	196.6809133796348	PASS	False
LITCHI020059	HOST_Chr12	-	8877551	2000	8877551	8879551	2000	1.0	0.369	196.6809133796348	PASS	False
LITCHI020060	HOST_Chr12	-	8882420	1000	8882420	8883420	1000	1.0	0.334	1026.4390138264507	PASS	False
LITCHI020060	HOST_Chr12	-	8882420	2000	8882420	8884420	2000	1.0	0.3075	1026.4390138264507	PASS	False
LITCHI020061	HOST_Chr12	+	8932059	1000	8931058	8932058	1000	1.0	0.249	628.3406108032488	PASS	False
LITCHI020061	HOST_Chr12	+	8932059	2000	8930058	8932058	2000	1.0	0.307	628.3406108032488	PASS	False
LITCHI020062	HOST_Chr12	-	8940704	1000	8940704	8941704	1000	1.0	0.285	nan	PASS	False
LITCHI020062	HOST_Chr12	-	8940704	2000	8940704	8942704	2000	1.0	0.296	nan	PASS	False
LITCHI020063	HOST_Chr12	+	8942687	1000	8941686	8942686	1000	1.0	0.303	nan	FAIL	False
LITCHI020063	HOST_Chr12	+	8942687	2000	8940686	8942686	2000	1.0	0.2945	nan	FAIL	False
LITCHI020064	HOST_Chr12	+	8951700	1000	8950699	8951699	1000	1.0	0.176	66.57084789895755	FAIL	False
LITCHI020064	HOST_Chr12	+	8951700	2000	8949699	8951699	2000	1.0	0.2505	66.57084789895755	FAIL	False
LITCHI020065	HOST_Chr12	-	8953831	1000	8953831	8954831	1000	1.0	0.325	18.466789704448118	FAIL	False
LITCHI020065	HOST_Chr12	-	8953831	2000	8953831	8955831	2000	1.0	0.3285	18.466789704448118	FAIL	False
LITCHI020066	HOST_Chr12	-	8959940	1000	8959940	8960940	1000	1.0	0.337	53.12703597689881	FAIL	False
LITCHI020066	HOST_Chr12	-	8959940	2000	8959940	8961940	2000	1.0	0.3135	53.12703597689881	FAIL	False
LITCHI020067	HOST_Chr12	+	8961977	1000	8960976	8961976	1000	1.0	0.296	nan	PASS	False
LITCHI020067	HOST_Chr12	+	8961977	2000	8959976	8961976	2000	1.0	0.312	nan	PASS	False
LITCHI020068	HOST_Chr12	-	8995432	1000	8995432	8996432	1000	1.0	0.326	nan	FAIL	False
LITCHI020068	HOST_Chr12	-	8995432	2000	8995432	8997432	2000	1.0	0.267	nan	FAIL	False
LITCHI020069	HOST_Chr12	+	8998063	1000	8997062	8998062	1000	1.0	0.29	nan	FAIL	False
LITCHI020069	HOST_Chr12	+	8998063	2000	8996062	8998062	2000	1.0	0.262	nan	FAIL	False
LITCHI020070	HOST_Chr12	+	9016415	1000	9015414	9016414	1000	1.0	0.273	8.412743146501032	FAIL	False
LITCHI020070	HOST_Chr12	+	9016415	2000	9014414	9016414	2000	1.0	0.289	8.412743146501032	FAIL	False
LITCHI020071	HOST_Chr12	-	9020107	1000	9020107	9021107	1000	1.0	0.233	nan	FAIL	False
LITCHI020071	HOST_Chr12	-	9020107	2000	9020107	9022107	2000	1.0	0.2765	nan	FAIL	False
LITCHI020072	HOST_Chr12	+	9023012	1000	9022011	9023011	1000	1.0	0.281	nan	FAIL	False
LITCHI020072	HOST_Chr12	+	9023012	2000	9021011	9023011	2000	1.0	0.305	nan	FAIL	False
LITCHI020073	HOST_Chr12	+	9028861	1000	9027860	9028860	1000	1.0	0.273	5.664843059401617	FAIL	False
LITCHI020073	HOST_Chr12	+	9028861	2000	9026860	9028860	2000	1.0	0.2945	5.664843059401617	FAIL	False
LITCHI020074	HOST_Chr12	-	9031379	1000	9031379	9032379	1000	1.0	0.338	nan	FAIL	False
LITCHI020074	HOST_Chr12	-	9031379	2000	9031379	9033379	2000	1.0	0.2915	nan	FAIL	False
LITCHI020075	HOST_Chr12	+	9053633	1000	9052632	9053632	1000	1.0	0.332	nan	PASS	False
LITCHI020075	HOST_Chr12	+	9053633	2000	9051632	9053632	2000	1.0	0.345	nan	PASS	False
LITCHI020076	HOST_Chr12	+	9056794	1000	9055793	9056793	1000	1.0	0.361	nan	PASS	False
LITCHI020076	HOST_Chr12	+	9056794	2000	9054793	9056793	2000	1.0	0.366	nan	PASS	False
LITCHI020077	HOST_Chr12	+	9083873	1000	9082872	9083872	1000	1.0	0.293	216.98819251607512	PASS	False
LITCHI020077	HOST_Chr12	+	9083873	2000	9081872	9083872	2000	1.0	0.288	216.98819251607512	PASS	False
LITCHI020078	HOST_Chr12	-	9097895	1000	9097895	9098895	1000	1.0	0.26	221.90886602952756	PASS	False
LITCHI020078	HOST_Chr12	-	9097895	2000	9097895	9099895	2000	1.0	0.292	221.90886602952756	PASS	False
LITCHI020079	HOST_Chr12	-	9125747	1000	9125747	9126747	1000	1.0	0.316	36.433902768735805	FAIL	False
LITCHI020079	HOST_Chr12	-	9125747	2000	9125747	9127747	2000	1.0	0.3265	36.433902768735805	FAIL	False
LITCHI020080	HOST_Chr12	+	9123361	1000	9122360	9123360	1000	1.0	0.304	nan	FAIL	False
LITCHI020080	HOST_Chr12	+	9123361	2000	9121360	9123360	2000	1.0	0.3225	nan	FAIL	False
LITCHI020081	HOST_Chr12	+	9130189	1000	9129188	9130188	1000	1.0	0.213	nan	PASS	False
LITCHI020081	HOST_Chr12	+	9130189	2000	9128188	9130188	2000	1.0	0.2135	nan	PASS	False
LITCHI020082	HOST_Chr12	+	9184789	1000	9183788	9184788	1000	1.0	0.228	nan	PASS	False
LITCHI020082	HOST_Chr12	+	9184789	2000	9182788	9184788	2000	1.0	0.2145	nan	PASS	False
LITCHI020083	HOST_Chr12	+	9194099	1000	9193098	9194098	1000	1.0	0.354	nan	PASS	False
LITCHI020083	HOST_Chr12	+	9194099	2000	9192098	9194098	2000	1.0	0.3305	nan	PASS	False
LITCHI020084	HOST_Chr12	+	9198738	1000	9197737	9198737	1000	1.0	0.23	563.8809852940446	PASS	False
LITCHI020084	HOST_Chr12	+	9198738	2000	9196737	9198737	2000	1.0	0.2395	563.8809852940446	PASS	False
LITCHI020085	HOST_Chr12	+	9211437	1000	9210436	9211436	1000	1.0	0.303	198.50747921130898	PASS	False
LITCHI020085	HOST_Chr12	+	9211437	2000	9209436	9211436	2000	1.0	0.3755	198.50747921130898	PASS	False
LITCHI020086	HOST_Chr12	+	9238128	1000	9237127	9238127	1000	1.0	0.311	nan	FAIL	False
LITCHI020086	HOST_Chr12	+	9238128	2000	9236127	9238127	2000	1.0	0.319	nan	FAIL	False
LITCHI020087	HOST_Chr12	-	9254261	1000	9254261	9255261	1000	1.0	0.215	34.08431653270907	FAIL	False
LITCHI020087	HOST_Chr12	-	9254261	2000	9254261	9256261	2000	1.0	0.2205	34.08431653270907	FAIL	False
LITCHI020088	HOST_Chr12	+	9259269	1000	9258268	9259268	1000	1.0	0.281	nan	FAIL	False
LITCHI020088	HOST_Chr12	+	9259269	2000	9257268	9259268	2000	1.0	0.2455	nan	FAIL	False
LITCHI020089	HOST_Chr12	-	9266956	1000	9266956	9267956	1000	1.0	0.231	105.06351868411383	FAIL	False
LITCHI020089	HOST_Chr12	-	9266956	2000	9266956	9268956	2000	1.0	0.269	105.06351868411383	FAIL	False
LITCHI020090	HOST_Chr12	+	9302796	1000	9301795	9302795	1000	1.0	0.332	7.935049447334584	PASS	False
LITCHI020090	HOST_Chr12	+	9302796	2000	9300795	9302795	2000	1.0	0.325	7.935049447334584	PASS	False
LITCHI020091	HOST_Chr12	-	9317739	1000	9317739	9318739	1000	1.0	0.277	549.786984447272	PASS	False
LITCHI020091	HOST_Chr12	-	9317739	2000	9317739	9319739	2000	1.0	0.2545	549.786984447272	PASS	False
LITCHI020092	HOST_Chr12	+	9326836	1000	9325835	9326835	1000	1.0	0.17	141.49899121168923	PASS	False
LITCHI020092	HOST_Chr12	+	9326836	2000	9324835	9326835	2000	1.0	0.214	141.49899121168923	PASS	False
LITCHI020093	HOST_Chr12	+	9341791	1000	9340790	9341790	1000	1.0	0.281	264.69350084208656	PASS	False
LITCHI020093	HOST_Chr12	+	9341791	2000	9339790	9341790	2000	1.0	0.325	264.69350084208656	PASS	False
LITCHI020094	HOST_Chr12	+	9352757	1000	9351756	9352756	1000	1.0	0.29	2039.9022689229475	PASS	False
LITCHI020094	HOST_Chr12	+	9352757	2000	9350756	9352756	2000	1.0	0.297	2039.9022689229475	PASS	False
LITCHI020095	HOST_Chr12	-	9362845	1000	9362845	9363845	1000	1.0	0.247	192.03331107444833	PASS	False
LITCHI020095	HOST_Chr12	-	9362845	2000	9362845	9364845	2000	1.0	0.2545	192.03331107444833	PASS	False
LITCHI020096	HOST_Chr12	+	9378306	1000	9377305	9378305	1000	1.0	0.343	170.66130860354255	FAIL	False
LITCHI020096	HOST_Chr12	+	9378306	2000	9376305	9378305	2000	1.0	0.329	170.66130860354255	FAIL	False
LITCHI020097	HOST_Chr12	-	9402610	1000	9402610	9403610	1000	1.0	0.29	496.5663051566665	FAIL	False
LITCHI020097	HOST_Chr12	-	9402610	2000	9402610	9404610	2000	1.0	0.267	496.5663051566665	FAIL	False
LITCHI020098	HOST_Chr12	+	9415582	1000	9414581	9415581	1000	1.0	0.336	2383.0988146938867	FAIL	False
LITCHI020098	HOST_Chr12	+	9415582	2000	9413581	9415581	2000	1.0	0.2795	2383.0988146938867	FAIL	False
LITCHI020099	HOST_Chr12	-	9426818	1000	9426818	9427818	1000	1.0	0.309	830.7083686288913	FAIL	False
LITCHI020099	HOST_Chr12	-	9426818	2000	9426818	9428818	2000	1.0	0.3165	830.7083686288913	FAIL	False
LITCHI020100	HOST_Chr12	-	9429482	1000	9429482	9430482	1000	1.0	0.348	199.00181412050458	PASS	False
LITCHI020100	HOST_Chr12	-	9429482	2000	9429482	9431482	2000	1.0	0.3015	199.00181412050458	PASS	False
LITCHI020101	HOST_Chr12	-	9436380	1000	9436380	9437380	1000	1.0	0.283	nan	FAIL	False
LITCHI020101	HOST_Chr12	-	9436380	2000	9436380	9438380	2000	1.0	0.318	nan	FAIL	False
LITCHI020102	HOST_Chr12	+	9435702	1000	9434701	9435701	1000	1.0	0.345	nan	FAIL	False
LITCHI020102	HOST_Chr12	+	9435702	2000	9433701	9435701	2000	1.0	0.32	nan	FAIL	False
LITCHI020103	HOST_Chr12	-	9444590	1000	9444590	9445590	1000	1.0	0.3	1139.5471007398564	FAIL	False
